           4.97	      1.0000093	  2.5552859e-05
           4.98	      1.0000096	  2.5554266e-05
           4.99	      1.0000099	  2.5553119e-05
              5	      1.0000101	  2.5549407e-05
           5.01	      1.0000104	  2.5543122e-05
           5.02	      1.0000106	  2.5534254e-05
           5.03	      1.0000109	  2.5522794e-05
           5.04	      1.0000111	  2.5508733e-05
           5.05	      1.0000114	  2.5492064e-05
           5.06	      1.0000116	  2.5472779e-05
           5.07	      1.0000119	  2.5450868e-05
           5.08	      1.0000121	  2.5426325e-05
           5.09	      1.0000124	  2.5399142e-05
            5.1	      1.0000127	  2.5369312e-05
           5.11	      1.0000129	  2.5336828e-05
           5.12	      1.0000132	  2.5301683e-05
           5.13	      1.0000134	   2.526387e-05
           5.14	      1.0000137	  2.5223384e-05
           5.15	      1.0000139	  2.5180219e-05
           5.16	      1.0000142	  2.5134368e-05
           5.17	      1.0000144	  2.5085826e-05
           5.18	      1.0000147	  2.5034587e-05
           5.19	      1.0000149	  2.4980648e-05
            5.2	      1.0000152	  2.4924002e-05
           5.21	      1.0000154	  2.4864646e-05
           5.22	      1.0000157	  2.4802575e-05
           5.23	      1.0000159	  2.4737786e-05
           5.24	      1.0000162	  2.4670273e-05
           5.25	      1.0000164	  2.4600035e-05
           5.26	      1.0000167	  2.4527067e-05
           5.27	      1.0000169	  2.4451368e-05
           5.28	      1.0000171	  2.4372933e-05
           5.29	      1.0000174	  2.4291761e-05
            5.3	      1.0000176	  2.4207849e-05
           5.31	      1.0000179	  2.4121195e-05
           5.32	      1.0000181	  2.4031799e-05
           5.33	      1.0000184	  2.3939658e-05
           5.34	      1.0000186	  2.3844771e-05
           5.35	      1.0000188	  2.3747138e-05
           5.36	      1.0000191	  2.3646758e-05
           5.37	      1.0000193	   2.354363e-05
           5.38	      1.0000195	  2.3437756e-05
           5.39	      1.0000198	  2.3329134e-05
            5.4	        1.00002	  2.3217765e-05
           5.41	      1.0000202	  2.3103651e-05
           5.42	      1.0000205	  2.2986792e-05
           5.43	      1.0000207	   2.286719e-05
           5.44	      1.0000209	  2.2744846e-05
           5.45	      1.0000211	  2.2619762e-05
           5.46	      1.0000214	  2.2491941e-05
           5.47	      1.0000216	  2.2361385e-05
           5.48	      1.0000218	  2.2228096e-05
           5.49	       1.000022	  2.2092079e-05
            5.5	      1.0000223	  2.1953335e-05
           5.51	      1.0000225	   2.181187e-05
           5.52	      1.0000227	  2.1667686e-05
           5.53	      1.0000229	  2.1520788e-05
           5.54	      1.0000231	   2.137118e-05
           5.55	      1.0000233	  2.1218868e-05
           5.56	      1.0000236	  2.1063856e-05
           5.57	      1.0000238	  2.0906149e-05
           5.58	       1.000024	  2.0745754e-05
           5.59	      1.0000242	  2.0582676e-05
            5.6	      1.0000244	  2.0416921e-05
           5.61	      1.0000246	  2.0248497e-05
           5.62	      1.0000248	  2.0077409e-05
           5.63	       1.000025	  1.9903665e-05
           5.64	      1.0000252	  1.9727273e-05
           5.65	      1.0000254	  1.9548239e-05
           5.66	      1.0000256	  1.9366572e-05
           5.67	      1.0000258	  1.9182281e-05
           5.68	       1.000026	  1.8995374e-05
           5.69	      1.0000262	  1.8805859e-05
            5.7	      1.0000263	  1.8613746e-05
           5.71	      1.0000265	  1.8419044e-05
           5.72	      1.0000267	  1.8221764e-05
           5.73	      1.0000269	  1.8021914e-05
           5.74	      1.0000271	  1.7819506e-05
           5.75	      1.0000272	  1.7614551e-05
           5.76	      1.0000274	  1.7407058e-05
           5.77	      1.0000276	   1.719704e-05
           5.78	      1.0000278	  1.6984507e-05
           5.79	      1.0000279	  1.6769472e-05
            5.8	      1.0000281	  1.6551947e-05
           5.81	      1.0000283	  1.6331944e-05
           5.82	      1.0000284	  1.6109476e-05
           5.83	      1.0000286	  1.5884556e-05
           5.84	      1.0000287	  1.5657196e-05
           5.85	      1.0000289	  1.5427412e-05
           5.86	      1.0000291	  1.5195217e-05
           5.87	      1.0000292	  1.4960624e-05
           5.88	      1.0000294	  1.4723648e-05
           5.89	      1.0000295	  1.4484305e-05
            5.9	      1.0000296	  1.4242609e-05
           5.91	      1.0000298	  1.3998575e-05
           5.92	      1.0000299	   1.375222e-05
           5.93	      1.0000301	  1.3503558e-05
           5.94	      1.0000302	  1.3252607e-05
           5.95	      1.0000303	  1.2999383e-05
           5.96	      1.0000305	  1.2743902e-05
           5.97	      1.0000306	  1.2486182e-05
           5.98	      1.0000307	   1.222624e-05
           5.99	      1.0000308	  1.1964094e-05
              6	      1.0000309	  1.1699761e-05
           6.01	      1.0000311	  1.1433261e-05
           6.02	      1.0000312	  1.1164611e-05
           6.03	      1.0000313	  1.0893831e-05
           6.04	      1.0000314	  1.0620939e-05
           6.05	      1.0000315	  1.0345955e-05
           6.06	      1.0000316	  1.0068898e-05
           6.07	      1.0000317	  9.7897887e-06
           6.08	      1.0000318	  9.5086473e-06
           6.09	      1.0000319	   9.225494e-06
            6.1	       1.000032	  8.9403497e-06
           6.11	      1.0000321	  8.6532355e-06
           6.12	      1.0000321	  8.3641727e-06
           6.13	      1.0000322	  8.0731829e-06
           6.14	      1.0000323	  7.7802881e-06
           6.15	      1.0000324	  7.4855104e-06
           6.16	      1.0000325	  7.1888722e-06
           6.17	      1.0000325	  6.8903963e-06
           6.18	      1.0000326	  6.5901057e-06
           6.19	      1.0000327	  6.2880235e-06
            6.2	      1.0000327	  5.9841734e-06
           6.21	      1.0000328	   5.678579e-06
           6.22	      1.0000328	  5.3712645e-06
           6.23	      1.0000329	  5.0622541e-06
           6.24	      1.0000329	  4.7515725e-06
           6.25	       1.000033	  4.4392444e-06
           6.26	       1.000033	   4.125295e-06
